"year","month","day","hour","minute","second","height","CO2(ppm)","CO2_sd(ppm)","CH4(ppm)","CH4_sd(ppm)","H2O(ppm)","H2O_sd(ppm)"
2024,8,4,12,0,0,30,402.19813046096203,0.2196397847990537,2.0336106102760505,0.0007689518361964554,14013.735,34.169925
2024,8,4,13,0,0,30,401.74192928274647,0.19304110061560725,2.0317957058910157,0.0008235274236149449,14776.725,30.460005
2024,8,4,14,0,0,30,401.39217481326614,0.17419273137322228,2.035445881111951,0.0009152286357446484,15796.904999999999,33.725135
2024,8,4,15,0,0,30,403.1841422461472,0.13809015891529758,2.0392161169221312,0.0009633028605733297,15094.2,35.361670000000004
2024,8,4,16,0,0,30,401.5763486268292,0.1580490701359048,2.0433701511450413,0.0008779672998469636,15766.555,34.98676
2024,8,4,17,0,0,30,405.6969994916253,0.21291962549670107,2.0416780177302134,0.000743413623778575,15127.45,43.204955
2024,8,4,18,0,0,30,408.55240378242985,0.21969943277428783,2.043717785525814,0.0012899037438740865,15359.11,27.277025000000002
2024,8,4,19,0,0,30,420.1566037224836,0.22350261187385512,2.0494700761107776,0.0009346088799666811,15259.630000000001,34.232845
2024,8,4,20,0,0,30,425.8535530826633,0.20469245812333903,2.053046007368274,0.0008734742749426116,15104.665,30.702935
2024,8,4,21,0,0,30,437.13813734106736,0.18830380261014262,2.0594103697001085,0.0008878635028713683,14814.84,32.987295
2024,8,4,22,0,0,30,445.5033323266964,0.24124701237247953,2.0656669225790383,0.001027146646438275,14674.689999999999,39.019130000000004
2024,8,4,23,0,0,30,451.2029820262646,0.30129837445190916,2.0732573367029064,0.0012224099930721538,14539.79,33.9871
2024,8,5,0,0,0,30,458.53682645166947,0.23807924254960147,2.07857056344158,0.0011216628366519832,14375.92,37.547045
2024,8,5,1,0,0,30,469.22422799448077,0.21095199168818787,2.082263086900915,0.0017303793089731723,14346.7,51.768585
2024,8,5,2,0,0,30,470.1409632572977,0.19541140086485387,2.080992596463963,0.0010013716811796086,14573.015,28.53999
2024,8,5,3,0,0,30,470.64770336403734,0.20170749744701827,2.0819488916097244,0.0012163096418651477,14826.335,30.87943
2024,8,5,4,0,0,30,462.78086106687385,0.18330466511395094,2.085028966483546,0.001096219442335793,15267.82,31.722335
2024,8,5,5,0,0,30,449.3672810293807,0.17574413696564742,2.080610167206255,0.0008355009429256365,15539.4,36.895495
2024,8,5,6,0,0,30,443.78495793216143,0.1518198671539664,2.0807520772681083,0.0009332077697502337,15726.73,47.738515
2024,8,5,7,0,0,30,437.59293230705345,0.16700739412624854,2.078527833121239,0.0011893095075951872,15907.9,35.26805
2024,8,5,8,0,0,30,427.48793339827586,0.20528895730792318,2.073719165194581,0.0012304758964495218,16228.68,28.95261
2024,8,5,9,0,0,30,413.2789629667401,0.21738650881651453,2.057769839656736,0.0014565030425953704,15333.94,41.00417
2024,8,5,10,0,0,30,412.3760716798463,0.18107986123832154,2.059265529673258,0.0008187539999721001,15454.494999999999,35.20008
2024,8,5,11,0,0,30,406.2406282016261,0.17664535567314238,2.059076802742424,0.0010312003134925053,15996.134999999998,47.626845
2024,8,5,12,0,0,30,403.0876784257516,0.16129260389262223,2.0612457273698004,0.000804938081350704,15842.095000000001,40.495990000000006
2024,8,5,13,0,0,30,401.6135532871937,0.1749093479410811,2.060957717726402,0.0007832847751658317,16067.689999999999,30.35228
2024,8,5,14,0,0,30,404.94019261740414,0.1998229764082755,2.0470886710773843,0.0016315690267023485,14835.92,41.100359999999995
2024,8,5,15,0,0,30,405.844801466042,0.2321663409033703,2.0465064816983096,0.0013150217232645312,15538.73,46.115555
2024,8,5,16,0,0,30,408.90310066686357,0.19353321897547257,2.07812400805891,0.0012849990357676516,16109.545,34.60746
2024,8,5,17,0,0,30,411.7493610192061,0.2151379670997411,2.0945681166341306,0.0017926920568337905,16223.44,54.896654999999996
2024,8,5,18,0,0,30,413.34450982141425,0.1895713292077206,2.0900678292153194,0.0015995902442776087,15855.66,37.76462
2024,8,5,19,0,0,30,425.3647576608772,0.25393305798406285,2.1352201064670515,0.001272179624144566,15871.32,27.037195
2024,8,5,20,0,0,30,431.96415082124713,0.32594927848583194,2.2028418226320015,0.0025055030124803415,15375.895,40.884434999999996
2024,8,5,21,0,0,30,437.57654065351244,0.27003485442310415,2.1896493613795913,0.0013996275965934952,14892.865,34.23801
2024,8,5,22,0,0,30,451.9938766444362,0.42821936014104733,2.2553466041181887,0.0021901297566754036,14922.415,30.739035
2024,8,5,23,0,0,30,460.82086212323685,0.4448560296538264,2.2287104661670094,0.001936802327488562,14955.325,35.192814999999996
2024,8,6,0,0,0,30,459.20993656598023,0.34614430871337576,2.2026371922739756,0.002029493263609238,15113.92,54.278665000000004
2024,8,6,1,0,0,30,448.5863930469684,0.2529107799552709,2.1343005553412766,0.0018156752918596657,14585.695,41.81751
2024,8,6,2,0,0,30,452.0969841558642,0.22088877037072963,2.1241614070302783,0.0012001569730868645,14261.21,29.58921
2024,8,6,3,0,0,30,445.39569872760785,0.2260355920112406,2.1063580555024943,0.0013448330897422177,14541.145,42.23966
2024,8,6,4,0,0,30,443.8690117494494,0.1637456096434674,2.121381966449123,0.0011935199919710692,15331.795,42.27777
2024,8,6,5,0,0,30,433.90086010591165,0.2212948144110819,2.1348105795461576,0.0012197733552581215,15780.99,37.242090000000005
2024,8,6,6,0,0,30,417.022336432594,0.21927332578324427,2.0938570760651283,0.002180944583099337,15387.35,44.237735
2024,8,6,7,0,0,30,405.3105630887871,0.23253190235884982,2.068371106192694,0.0011384728720919353,15001.695,42.90126
2024,8,6,8,0,0,30,401.34656178836934,0.17786243064528562,2.067956259936729,0.0011733861107967021,14912.39,31.81518
2024,8,6,9,0,0,30,404.67712455048445,0.1947558791080482,2.064754688979938,0.0009667609380917414,14788.220000000001,24.507965
2024,8,6,10,0,0,30,402.97547364458524,0.20498996043667284,2.0489139592819106,0.0019032676555851796,14357.310000000001,38.109449999999995
2024,8,6,11,0,0,30,400.4625525997549,0.20347419857500382,2.0507602257879984,0.0016312528702046825,14199.154999999999,36.19876
2024,8,6,12,0,0,30,398.6068629337479,0.21339068719503201,2.063655249346781,0.0012943435592694696,14618.725,30.450795
2024,8,6,13,0,0,30,397.8745103683348,0.18807646143301843,2.063280511566356,0.0009864747728592818,14582.835,31.33264
2024,8,6,14,0,0,30,395.19379416979143,0.19969270394775493,2.048162972179441,0.0010041000350479111,14152.8,36.65771
2024,8,6,15,0,0,30,394.58378808128305,0.21412560224903754,2.0434483362306457,0.0013417456534517015,14027.66,36.162235
2024,8,6,16,0,0,30,395.25536320500737,0.20470177017270175,2.040704483157737,0.0016557966594647456,14123.779999999999,39.880505
2024,8,6,17,0,0,30,397.82758490829923,0.2046819197623766,2.0412074559616413,0.001303070745950462,14110.855,46.196905
2024,8,6,18,0,0,30,405.2378010243026,0.22110354867780294,2.0523923486314324,0.0019221385917507668,14070.57,40.501805000000004
2024,8,6,19,0,0,30,413.1415863754035,0.28660755753685196,2.064019040392461,0.0011339121367364368,14315.705,32.365195
2024,8,6,20,0,0,30,418.3606430699952,0.22560115936625363,2.067100897814192,0.0013730940592710582,14276.855,36.58203
2024,8,6,21,0,0,30,425.74344372713165,0.2892715425507002,2.062859558960751,0.0011232146611086574,14053.925,35.949065
2024,8,6,22,0,0,30,433.75640996193107,0.2060345122625567,2.0695900806158667,0.0014294477695415684,13977.225,63.588005
2024,8,6,23,0,0,30,437.203949096271,0.2610013523443757,2.0769716595945393,0.001337053368840842,14150.23,36.92581
2024,8,7,0,0,0,30,441.49708847351167,0.22016098200424605,2.0907396946566044,0.0009390239758950507,14118.775,26.978505
2024,8,7,1,0,0,30,451.3970718773256,0.2716300734530085,2.091565149543603,0.0012244700641160786,13709.505,43.486835
2024,8,7,2,0,0,30,445.6585996459777,0.2030847578916975,2.0865039742801494,0.001271238003778915,13746.83,37.8215
2024,8,7,3,0,0,30,445.2467908596899,0.24213123506621384,2.0964716710209785,0.001184158903465321,13669.895,35.353015
2024,8,7,4,0,0,30,439.0181884567672,0.17582945855143822,2.0883950896908754,0.0013488963769861654,14140.46,43.97753
2024,8,7,5,0,0,30,438.8079625799717,0.24698381717584045,2.087114433076119,0.0010939387323865416,14306.825,38.2723
2024,8,7,6,0,0,30,424.2698554439302,0.22167062461888343,2.0594404433787874,0.001551272210563257,14221.855,44.479060000000004
2024,8,7,7,0,0,30,413.2201645585902,0.18766077917911078,2.0405262133086266,0.0013590454525189838,13331.64,35.132459999999995
2024,8,7,8,0,0,30,406.49102948536284,0.22566509131072493,2.030292677480001,0.0011830157991106387,13091.855,32.233275
2024,8,7,9,0,0,30,405.3212818887846,0.21326762776502045,2.0271455418523994,0.0016798477031083172,13210.475,47.9172
2024,8,7,10,0,0,30,403.18530742085295,0.22707880019692228,2.0230944827961492,0.0015291043188820747,14135.5,33.590695
2024,8,7,11,0,0,30,403.5209987038777,0.17703365440904112,2.0217552270948924,0.0008474351523289843,13026.92,26.6157
2024,8,7,12,0,0,30,402.4527090542756,0.22958342540602078,2.0214109073863593,0.002087263067167073,12173.42,62.278115
2024,8,7,13,0,0,30,402.1564626884779,0.17579222036867784,2.021688122109942,0.0013343711062577027,11717.86,33.907560000000004
2024,8,7,14,0,0,30,401.08908954198273,0.18411534234204732,2.0332981995529775,0.0017673449055453474,12357.915,44.232925
2024,8,7,15,0,0,30,400.4835127173865,0.21310833109553362,2.030216070822049,0.0013468712670421695,12920.95,33.596745
2024,8,7,16,0,0,30,398.518839684333,0.2160074952996145,2.039772756875773,0.0016220523024917449,13870.345,38.497209999999995
2024,8,7,17,0,0,30,398.82028784167323,0.20564134479607166,2.053444563584939,0.0015953511505822097,14016.355,55.66885
2024,8,7,18,0,0,30,403.26142700147466,0.21190065543180972,2.0614518913492628,0.0014547547139524023,14224.82,27.496965000000003
2024,8,7,19,0,0,30,411.0862821711522,0.2344590398985516,2.067444420597561,0.0019754017147563772,14047.205,38.52308
2024,8,7,20,0,0,30,419.41082596808565,0.3007540842683779,2.0876826226460388,0.0017186869042067163,14259.43,42.000825
2024,8,7,21,0,0,30,425.1175433075861,0.2693052062241541,2.1075374790171093,0.0021101875818924512,14012.845,49.5833
2024,8,7,22,0,0,30,439.5018103534841,0.4768944119479783,2.10631535222591,0.0013289148475413488,13987.695,41.851415
2024,8,7,23,0,0,30,445.30674470454244,0.4558714414188859,2.1261911144515553,0.0011875090992618017,14041.465,34.75247
2024,8,8,0,0,0,30,449.6631023999951,0.4588025580767098,2.149970821102176,0.0017231627629412855,14053.185,45.943205
2024,8,8,1,0,0,30,456.2080436842672,0.5733320034934895,2.169813715008977,0.0016222520348646305,13741.99,46.89929
2024,8,8,2,0,0,30,461.8803487817371,0.573764783701992,2.1975993593910346,0.0019223234536500885,13502.154999999999,45.50598
2024,8,8,3,0,0,30,458.7122157643775,0.4808211119442774,2.2008177482564193,0.002223343109099522,13507.64,43.539135
2024,8,8,4,0,0,30,479.21818687314124,0.6490781011278465,2.149929475039613,0.0012085059098080292,13729.055,34.02039499999999
2024,8,8,5,0,0,30,449.5319981335632,0.2656457582508903,2.1430406335213315,0.0010990548044877329,15530.665,45.147855
2024,8,8,6,0,0,30,435.7221705947535,0.2804420608894007,2.13775267947426,0.0016472871564296209,15053.645,32.127615
2024,8,8,7,0,0,30,413.0475627943496,0.24570213119413764,2.076890305413074,0.0015226497710966722,13852.349999999999,45.42882
2024,8,8,8,0,0,30,407.41296194238635,0.1784315327085686,2.0738890217365293,0.001161775313726946,14128.66,34.65906
2024,8,8,9,0,0,30,404.5381618518077,0.18272513976090832,2.0687252013575,0.0014315053343877339,13484.475,37.334655
2024,8,8,10,0,0,30,403.992856122362,0.19415350078142946,2.0670654397504706,0.0018258866685658822,13436.665,47.971985000000004
2024,8,8,11,0,0,30,403.47561484447976,0.19537779159321722,2.0643318146830962,0.0010206184529934063,13359.564999999999,27.503275000000002
2024,8,8,12,0,0,30,401.4011427563888,0.18862824001119977,2.058941391856939,0.0015178982039769568,13306.369999999999,36.832395
2024,8,8,13,0,0,30,399.08404508278954,0.1632850159003817,2.065145065063501,0.0011154482815595012,14626.275000000001,36.465450000000004
2024,8,8,14,0,0,30,398.8479252435104,0.24213471322826174,2.064264443074385,0.002051090470572629,14539.425,46.571659999999994
2024,8,8,15,0,0,30,399.5238960851005,0.1516332408288097,2.0606083607261345,0.0013467004007531992,14157.715,31.55473
2024,8,8,16,0,0,30,400.25414411802115,0.18569893662090642,2.0618152947499904,0.0013637714573473366,14132.46,40.452600000000004
2024,8,8,17,0,0,30,402.9964869418023,0.2355820534333553,2.066198956132223,0.0015379513215880223,14655.14,36.67785
2024,8,8,18,0,0,30,404.0151690150769,0.22361539897019977,2.063916734943139,0.0013507055888305002,14399.5,38.678815
2024,8,8,19,0,0,30,408.7562911503828,0.25884867311256754,2.0719760397068074,0.0019946990869355785,14778.349999999999,44.445765
2024,8,8,20,0,0,30,411.81174222667687,0.2071957080091495,2.086253955142395,0.0011375071121240937,14582.055,33.197035
2024,8,8,21,0,0,30,416.25766358788707,0.27847164601098473,2.0871877317672256,0.0021984583718301625,14518.29,55.204975000000005
2024,8,8,22,0,0,30,428.6694254123804,0.26755826868546306,2.096237248603392,0.001337304207518712,14287.39,32.0979
2024,8,8,23,0,0,30,433.50492520896296,0.2609409717244523,2.0983584566619173,0.0010743602649940307,14119.41,30.42998
2024,8,9,0,0,0,30,434.25292759466646,0.2775910309438143,2.096179540681395,0.0014477090270990146,13754.73,48.07815
2024,8,9,1,0,0,30,436.9381208933178,0.21039598267392712,2.101883881724844,0.0015873469178672986,13346.175,45.885194999999996
2024,8,9,2,0,0,30,439.1924683777976,0.17320039837826173,2.0850661018297822,0.0016533279299302149,13351.41,53.758955
2024,8,9,3,0,0,30,445.1141979237493,0.2200218498983891,2.081030811432848,0.0017305678461819551,13236.64,53.5487
2024,8,9,4,0,0,30,453.1213762373271,0.268634532925053,2.087547372994421,0.0014461833490406655,13499.275,28.494895
2024,8,9,5,0,0,30,458.3378734448154,0.29124787970015487,2.1039154469888324,0.0013667605460640833,14160.86,45.47092
2024,8,9,6,0,0,30,438.84715799347373,0.2953255712359487,2.0744533642034746,0.0022033814212533637,14287.04,52.797285
2024,8,9,7,0,0,30,424.0383358206516,0.29215447137285755,2.075869243806151,0.002242907469762019,14336.369999999999,52.662715000000006
2024,8,9,8,0,0,30,418.82364191600163,0.15187334639275524,2.1195529132233406,0.0016549687430680911,15016.4,38.977165
2024,8,9,9,0,0,30,410.34190003846425,0.23254375137027578,2.0821555499920366,0.0013808672068392144,14664.125,44.67427
2024,8,9,10,0,0,30,406.20398085553904,0.178303470218319,2.0732141590178848,0.0015577633112367675,14074.689999999999,32.319365
2024,8,9,11,0,0,30,403.99146033120337,0.19682402678864297,2.068044469753199,0.0018082639759845975,14002.43,43.02095
2024,8,9,12,0,0,30,404.09938310982443,0.14330271210602707,2.0612967187045044,0.0007967781459379756,13709.145,22.327375
2024,8,9,13,0,0,30,402.3254981452466,0.19524648304462383,2.0668411839442387,0.0010903750857975355,14416.630000000001,26.081805000000003
2024,8,9,14,0,0,30,401.689885414812,0.18563731480750156,2.067791356123254,0.0009818253190393648,14745.125,26.52783
2024,8,9,15,0,0,30,401.198383770119,0.2057015328629395,2.101492680836414,0.0015352564894079378,15377.185,44.67465
2024,8,9,16,0,0,30,402.505799189311,0.18256679762380407,2.0772002748092477,0.001106833833669821,15582.865000000002,26.720955
2024,8,9,17,0,0,30,410.526152782847,0.22151876498403986,2.0540659366454275,0.001169629488909796,15007.24,27.470035
2024,8,9,18,0,0,30,419.84804110405696,0.22702728224517088,2.054821716671654,0.0015761223698646503,14907.175,33.662580000000005
2024,8,9,19,0,0,30,428.2668722831817,0.19121984492675043,2.059056967982997,0.0015156216995702034,14456.145,29.82994
2024,8,9,20,0,0,30,434.54085877393675,0.24289330251200986,2.0580765088107906,0.0009456272446051799,14154.099999999999,33.23644
2024,8,9,21,0,0,30,439.843415364434,0.17795544038710534,2.067133064680484,0.0011562587058273636,14016.555,32.467349999999996
2024,8,9,22,0,0,30,444.08245899492033,0.2214186910900432,2.073198114722232,0.0015219694826787737,14069.044999999998,51.204065
2024,8,9,23,0,0,30,447.4777809909316,0.20692680867537178,2.0753178229311624,0.0015175074545962625,14183.695,34.759245
2024,8,10,0,0,0,30,450.9517384017007,0.15524315637142772,2.0795422919597777,0.0013350011841385258,14315.76,32.837585000000004
2024,8,10,1,0,0,30,454.2766996425861,0.21031205119749133,2.0833446099792003,0.001071707336308262,14667.575,28.899045
2024,8,10,2,0,0,30,460.4808921157861,0.2606945530254503,2.086723000639828,0.0010821409795431043,14946.4,36.922005
2024,8,10,3,0,0,30,458.7888147516011,0.22227447120239568,2.0772544632731016,0.0014813449532898974,15405.96,40.468885
2024,8,10,4,0,0,30,449.5296827923381,0.26177121807154685,2.059372441891144,0.0008519950598728933,15491.89,23.269235000000002
2024,8,10,5,0,0,30,440.8576475914172,0.2317833890190882,2.0443279095676363,0.0008589177168947937,15188.615,33.802945
2024,8,10,6,0,0,30,436.8685764197876,0.22540434457811415,2.0412729679233035,0.0007974581323121402,15074.52,24.434935
2024,8,10,7,0,0,30,433.44003679397366,0.23746439571460437,2.038152922430962,0.0008184079262820668,15438.56,34.084685
